job_id,company_name,job_title,tag_list,location,three_reasons,description
btc-studio:fullstack_developer_phpvuejsreactjs,btc-studio,Fullstack Developer (PHP/VueJS/ReactJS),"['PHP', 'ReactJS', 'VueJS']","Tầng 2, Tòa nhà Tây Hà Tower, số 19 đường Tố Hữu, Phường Trung Văn, Nam Tu Liem, Ha Noi",#N/A,"Thiết kế và phát triển các REST API để hỗ trợ nhiều loại client khác nhau: Mobile, web...
Sử dụng thành thạo PHP để xây dựng các hệ thống backend mạnh, có khả năng mở rộng tốt, an toàn và đáng tin cậy
Nghiên cứu và đề xuất các hướng tiếp cận công nghệ mới và đưa vào ứng dụng thực tế trong công ty nhằm nâng cao năng lực cạnh tranh, cải thiện chất lượng dịch vụ và tiên phong trong các lĩnh vực mới.
Đánh giá và/hoặc tham gia thiết kế kiến trúc các giải pháp cũng như lựa chọn giải pháp phù hợp với định hướng và chiến lược phát triển của công ty.
Đảm bảo tính an toàn của hệ thống bằng cách xác định và khắc phục các lỗ hổng bảo mật. Xử lý lỗi một cách nhanh chóng và hiệu quả.
Viết tài liệu kỹ thuật và thực hiện kiểm tra để đảm bảo tính ổn định và chất lượng của source code.
Có kinh nghiệm từ 2 năm trở lên với VueJS
Nắm vững kiến thức về HTML, CSS
Có kinh nghiệm và hiểu biết về Git
Có khả năng làm việc nhóm hoặc làm việc độc lâp
Có tinh thần trách nhiệm cao, cẩn thận tỉ mỉ.
Làm việc cẩn thận, chủ động, tinh thần trách nhiệm cao
Có ít nhất 2 năm kinh nghiệm trong việc phát triển, triển khai thực tế các ứng dụng liên quan đến Web App
Có tinh thần học hỏi và thích thử thách bản thân với các vai trò trong nhóm: Backend engineer, Frontend Engineer, DevOps Engineer, TL, ..
Kinh nghiệm làm việc với Database (MySQL/PostgreSQL/MongoDB...)
Có hiểu biết về OOP và các nguyên lý cơ bản của clean code, convention code.
Kinh nghiệm thiết kế và phát triển web services được viết dựa trên kiến trúc REST
Có hiểu biết nhất định về Design pattern, CI/CD, architecture (3 layers, clean arch,..
Có kinh nghiệm làm việc với VueJS, ReactJS
Có kinh nghiệm làm việc với Cloud: AWS, Google Cloud
Có hiểu biết về Domain driven design, microservice
Có tinh thần không ngừng học hỏi, luôn chủ động tìm hiểu các kiến thức mới để cải thiện bản thân
Ưu tiên các ứng viên có kinh nghiệm làm việc với các dự án của KH Nhật
Thử việc full lương
Được làm việc trong môi trường trẻ, năng động
Thời gian làm việc từ thứ 2 đến thứ 6. Một tuần có 1 ngày làm việc remote.
Khám sức khỏe định kỳ
Tiếp xúc với TL, PO chuyên nghiệp
13 tháng lương + thưởng
Lương cạnh tranh theo năng lực.
Tăng lương 2 lần trên năm. Xem xét review lương sớm nếu có hiệu quả tốt trong công việc
Các hoạt động team building, du lịch hàng năm."
cong-ty-co-phan-sen-viet-tp-ho-chi-minh:web_developer_magento_javascript_html,cong-ty-co-phan-sen-viet-tp-ho-chi-minh,"Web Developer (Magento, Javascript, HTML)","['Magento', 'JavaScript', 'PHP']","1264/2 Kha Vạn Cân, Linh Trung, Thu Duc City, Ho Chi Minh",#N/A,"Xây dựng Kế hoạch phát triển giao diện, chức năng, nội dung, Seo cho hệ thống Website Magento 2 của công ty.
Thiết kế và phát triển giao diện, chức năng cho hệ thống các Website Magento 2.
Tối ưu hóa tốc độ tải trang của hệ thống các Website Magento 2.
Triển khai và vận hành ổn định hệ thống Website.
Có kinh nghiệm thiết kế website Magento 2 từ 3 năm trở lên.
Hiểu biết tốt về UI, UX.
Nắm vững kỹ thuật cơ bản HTML, CSS, Javascript.
Chạy Quảng cáo Google Ads.
Có tư duy viết nội dung & tư duy thẩm mỹ tốt.
Khả năng làm việc độc lập & có tinh thần trách nhiệm cao.
Thiết kế đồ họa sử dụng Adobe Illustrator.
Chỉnh sửa ảnh chuyên sâu sử dụng Photoshop.
Có kiến thức tốt về Seo
Có hiểu biết về Marketing là 1 lợi thế.
Lương: Từ 18.000.000 - 20.000.000 + hoa hồng
Được hưởng BHXH - BHTN theo luật lao động"
cong-ty-co-phan-xay-dung-central:chuyên_viên_quản_trị_cơ_sở_dữ_liệu_database_sql,cong-ty-co-phan-xay-dung-central,"Chuyên viên quản trị cơ sở dữ liệu (Database, SQL)","['Database', 'SQL', 'Oracle']","204/9 Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Thu Duc City, Ho Chi Minh",#N/A,"Cấp phát, cài đặt, cấu hình, nâng cấp, theo dõi và bảo trì hệ thống Quản trị Oracle Database;
Xử lý và khắc phục các sự cố liên quan đến Oracle Database;
Có khả năng phân tích và xử lý các lỗi liên quan đến Oracle Database;
Theo dõi và tối ưu hóa hiệu năng của Oracle Database;
Xây dựng và thiết kế các vấn đề bảo mật Oracle Database; quản lý phân cấp, phân quyền và cấp quyền truy xuất dữ liệu, các vấn đề liên quan đến mã hóa dữ liệu;
Thực hiện Backup Oracle Database và Restore Oracle Database;
Xây dựng hệ thống dự phòng (Offline và Realtime) đảm bảo tính sẵn sàng cao, sự an toàn và tính toàn vẹn của Oracle Database;
Xây dựng hệ thống Oracle Database Monitoring;
Lập trình Apex; thiết kế các mẫu báo cáo dự trên nền tảng Apex và CSDL Oracle.
Thực hiện các công việc khác theo sự chỉ đạo của Trưởng phòng CNTT.
Tốt nghiệp Đại học trở lên các chuyên ngành Công nghệ thông tin, Hệ thống thông tin;
Có ít nhất 02 năm kinh nghiệm Quản trị hệ Quản trị Database Oracle;
Có kinh nghiệm lập trình bằng ngôn ngữ PL/SQL; Toad; các công cụ Oracle.
Có chứng chỉ Quản trị Database Oracle
Lương thưởng hấp dẫn: 20 - 35tr
Phụ cấp bữa ăn
Phụ cấp điện thoại
Team building
Bảo hiểm sức khỏe toàn diện
Quà tặng sinh nhật
Thưởng lễ, tết..."
thoth-ai:junior_qa_tester_gaming,thoth-ai,Junior QA Tester (Gaming),"['QA QC', 'Games', 'Tester']","., Other, Ho Chi Minh",#N/A,"Testing and Bug Reporting: Execute test cases, identify bugs, and document issues in a clear and concise manner. Report and track bugs using bug-tracking tools like JIRA, Bugzilla, or similar.
Functional Testing: Perform functional, regression, and smoke testing on various game builds to ensure the game operates as intended.
Collaboration: Work closely with developers, designers, and other team members to understand game mechanics and design, providing feedback on potential issues.
Test Case Creation: Assist in the creation and maintenance of test cases and test plans to cover all aspects of the game.
Documentation: Maintain accurate and detailed documentation of test procedures, findings, and test results.
User Experience Testing: Assess the game from the end-user's perspective, ensuring a smooth and enjoyable gaming experience.
Compliance Testing: Ensure the game complies with platform requirements (e.g., console, mobile) and adheres to industry standards.
Feedback: Provide constructive feedback on gameplay, UI/UX, and overall player experience.
Qualifications: at least 01 year experience in QA testing, preferably in the gaming industry.
Knowledge of Game Development: Basic understanding of game development processes and software development life cycles (SDLC).
Tools Proficiency: Experience with bug-tracking tools (e.g., JIRA, Bugzilla), version control systems (e.g., Git), and test management tools.
Attention to Detail: Keen eye for detail, with a strong focus on identifying issues that may impact the player experience.
Analytical Skills: Ability to analyse and reproduce complex bugs and issues.
Communication Skills: Strong written and verbal communication skills, with the ability to clearly convey issues and suggestions.
Team Player: Ability to work effectively in a team environment, with a positive attitude and willingness to learn.
Passion for Gaming: Genuine interest in gaming and a desire to contribute to the creation of top-tier gaming experiences.
Preferred Qualifications: Experience with automated testing tools and scripting languages. Knowledge of various gaming platforms (e.g., PC, consoles, mobile). Familiarity with agile methodologies."
itviec:middlesenior_data_analyst_python_sql,itviec,"Middle/Senior Data Analyst (Python, SQL)","['Python', 'SQL', 'Data Analyst']","60 Nguyen Van Thu, District 1, Ho Chi Minh","Salary Review twice per year: April & October
Macbook Pro and screen provided
Great hours! 8:30 - 17:00 M-F and no overtime","Work alongside Product, Marketing, and Sales to bridging the data gap by translating their needs into technical requirements, acting as a data controller to prepare the information, and ultimately building the data bridge for the development team to understand.
Collect and analyze data from multiple sources to fulfill requests
Request ETL (Extract, Transform, Load) processes from the data warehouse as per the teams' requirements
Ensure data integrity and accuracy during the ETL process
Provide support for ETL processes using Python scripting to automate data extraction and transformation tasks
Develop and construct reports and/or dashboard based on the business requests
Utilize available data to provide meaningful insights and recommendations
Maintain and optimize databases to ensure data is easily accessible and efficiently processed
Design, implement, and manage data storage solutions to support the needs of the organization
Ensure data consistency, accuracy, and security across all databases and data sources
Prototype, architect, and build tools to automate and/or scale data processes and business processes
Collaborate with development teams to integrate data-driven tools into existing systems
Directly to the CEO
Bachelor’s degree in Mathematics or Economics or Computer Science orInformation Management or Statistics
Proven experience as a Data Analyst or similar role at least 3 years. Having working experience in e-commerce, booking/listing, and exchange network products is a plus.
Proficient in writing queries for databases such as PostgreSQL and BigQuery to extract and manipulate data efficiently
Expertise in transforming data into clear and concise stories through compelling visualizations and reports, using tools to build visually appealing and insightful reports to effectively communicate insights to stakeholders.
Strong analytical and problem-solving skills
Simple and clear documentation ability
Excellent communication and collaboration abilities
Attention to detail and ability to work in a fast
Strong proficiency in Python programming language for data manipulation, analysis, and automation tasks
Strong expertise in libraries such as pandas for efficient data manipulation, NumPy for numerical computing, and Apache Spark for big data processing and advanced analytics
Strong expertise in applying best practices for cleaning and structuring data to ensure its reliability and suitability for reporting purposes"
nakivo:product_manager,nakivo,Product Manager,"['Product Manager', 'English', 'Business Analyst']","16 Le Quy Don, Phu Nhuan, Ho Chi Minh","Flexible working hour
Private health care insurance
Premium annual health care check","3+ years of experience in Product Marketing roles
English level: Fluent English
Higher education in computer science/technical field
Experience in writing professional software requirements
Virtualization experience
Technical writing experience
Software testing experience
IT administration experience
Flexible working hours: Office opens from 6.00 AM to 10.00 PM
13-month bonus & performance bonus
100% salary on probationary period
Private health care package
Healthcare package for family members
Premium health care check
Gift (cash/voucher) for every special occasion: New Year's Eve, Tet holidays, International Women's Day, International Children's Day, Mid-Autumn Festival and Birthday
15-18 annual leaves/year, 5 sick leaves and additional leaves (up to 3 days)
Team building
Free and un-limited snack, tea, coffee and by-choice request."
rikkeisoft:cc_developer_middle_english,rikkeisoft,"C/C++ Developer (Middle, English)","['C++', 'English', 'C language']","Tầng 21, Tòa nhà HANDICO, Phạm Hùng, Nam Tu Liem, Ha Noi","Môi trường làm việc đa quốc gia
Cơ hội thăng tiến, phát triển bản thân
Trải nghiệm làm việc tại Nhật Bản/ Âu Mỹ",#N/A
silicon-prime-labs:srlead_backend_nodejs_javascript,silicon-prime-labs,"Sr./Lead Backend (NodeJS, JavaScript)","['NodeJS', 'JavaScript', 'NoSQL']","68 Bach Dang, Tan Binh, Ho Chi Minh","Work with Silicon Valley team
Newest techs
Multiple projects","Plan and design the structure of a technology solution
Communicate system requirements to software development teams
Evaluate and select appropriate software or hardware and suggest integration methods
Oversee assigned programs (e.g. conduct code review) and provide guidance to team members
Assist with solving technical problems when they arise
Ensure the implementation of agreed architecture and infrastructure
Address technical concerns, ideas and suggestions
Monitor systems to ensure they meet both user needs and business goals
Hands-on experience with software development and system administration
5+ years of software engineering experience, including solid understanding of standard data structures and algorithms
Good understanding of enterprise service bus (ESB) platforms, NodeJS
Experience with database design and data modeling
Extensive knowledge of the software development process and corresponding technologies
Excellent understanding of design patterns and architectural styles
Proficient knowledge of the operation and development designs of agile software
Strong soft skills, including attention to detail, problem-solving and communication skills
Good knowledge of cloud computing, CI/CD deployment,...
Demonstrated experience in B2B mobile application development for large enterprises
Proficient understanding of build tools and code versioning tools, such as Git/SVN
Good understanding of browser rendering behavior and performance
Demonstrated understanding of asynchronous request handling, partial page updates, and AJAX
Ability to review specifications documents and provide technical inputs on successfully implementing business solutions
Good understanding of browser development tools and performance optimization
Ability to work independently or with a team and lead a project to completion
Self-motivated with outstanding interpersonal skills, strong work ethic, and excellent communication and presentation skills
Onsite opportunity working in the U.S for Silicon Valley startup team;
Hot salary, solve challenging problems, latest technologies;
Work directly with senior & technical excellent team from Silicon Valley;
Have flexible working time from Monday to Friday, work from home, no dress code required and free coffee, snacks, parking fee;
Review 1 times a year, multiple project bonus, profit sharing bonus + remote when needed.
Team building, monthly party, company trip, health insurance;
Personal care: birthday, wedding, child-birth, women day, children day;"
bbv-vietnam:business_analyst_englishagile,bbv-vietnam,Business Analyst (English/Agile),"['Business Analyst', 'Agile', 'English']","Quang Trung software city, District 12, Ho Chi Minh","13th salary + Loyalty bonus
Additional Heath Insurance
Attractive Net Salary Package","You will work as a Business Analyst in an Agile environment.
Envision initial requirements and support creating initial project scope.
Participate in product prototyping, mock-up, and GUI design.
Gather, analyze, and translate business needs into user stories and acceptance criteria.
Validate and verify implemented user stories based on acceptance criteria.
Support the creation, maintenance of project documentation and estimation of new projects.
Keep up to date with new trends and best practices in business analysis and share knowledge with colleagues.
Bachelor's degree or equivalent with focus on computer science, information technology, systems development or a related field.
Have at least 3 years of experience as a business analyst.
In-depth experience with at least one prototyping tool (e.g.: Balsamiq, Axure RP, MS Visio...)
Proficiency in MS Office (Excel, PowerPoint, and Word).
Have good presentation skills.
Strong problem-solving skills and a keen attention to detail.
Fluent in English (equivalent to IELTS 6+, TOEFL iBT 60+, TOEIC 750+)
Have a good knowledge of business analysis based on professional guides or have professional BA certificate (e.g.: IIBA ECBA, IIBA Agile Analysis Certification, or PMI PBA).
Experience with large-scale web applications (e.g.: e-Commerce, ERP, SaaS web app...).
Experience with UML and UML tool.
Experience with non-functional aspects, i.e. security, performance, and scalability. Can speak German.
Experience in Scrum/Agile/Kanban.
Competitive salary and bonuses: You don’t have to pay for your medical – social - unemployment insurance and your personal income tax. We will cover all for you.
Guaranteed 13th month salary.
Loyalty bonus equal to 50% of your monthly NET salary each year after the first working year.
Monthly lunch allowance, free daily fruit – snack – coffee, and sponsored sport clubs.
Premium health insurance & Free annual medical check.
14 days annual leave, add 1 day biennial.
Very clear career path for Engineers so that bbv can offer you many online/in-house training courses, not only hard skills/technical skills, but also soft skills. We also sponsor to get technical certificates that you can use for your qualifications.
Enjoy English speaking environment. You will be more confident in your English skills because we offer tuition fee sponsor and English proficiency bonus.
Regular parties & gifts in yearly special days: Team dinners, End Year Party, company trip, team building activities, Christmas, Tet holiday, etc.…
Chance to work with top talents from Switzerland, Germany, Greece, and challenges with latest technologies (microservices, CI/CD, latest version of .NET Core, Angular…), as well as with different business domains (e-commerce, automotive, logistics, insurance, healthcare).
Professional Agile software development.
Exchanging knowledge with 20 internal communities (Java, .NET, PHP, Cloud Computing, Mobile Development, IoT, Cryptocurrencies)."
mti-technology:fullstack_developer_nodejs_reactjs,mti-technology,"Full-stack developer (NodeJS, ReactJS)","['NodeJS', 'ReactJS']","20 Cong Hoa Garden, Cong Hoa, Tan Binh, Ho Chi Minh","Working in one of the Best Places to Work
Hybrid working and Flexible working hours
13th-month salary and Performance bonus","Design, organize, and implement user-facing features for various components of our dynamic platform.
Develop and optimize client-side code to ensure fast, responsive web applications with a focus on delivering excellent UI/UX.
Collaborate with team members to develop and integrate new features, including third-party systems and plugins.
Research, evaluate, and recommend new technologies for potential integration and use in the platform.
Work closely with business and product teams to fully understand and address client requirements.
Incorporate feedback from stakeholders to refine and enhance features, drawing new insights from their input.
Effectively prioritize tasks to meet multiple project deadlines.
Identify performance bottlenecks, troubleshoot issues, and resolve bugs to maintain smooth functionality.
End-to-End Development: Build and maintain frontend applications using React (NextJS) and backend services with NodeJS (NestJS).
UI/UX Implementation: Create user-friendly, responsive designs using Tailwind CSS and SCSS, ensuring the best user experience across devices.
Database Management: Design and optimize data layers with Postgres, NoSQL databases, and TypeORM for efficient querying and storage.
Testing & Quality Assurance: Write unit tests using JEST and automate end-to-end testing with Cypress to maintain high-quality code.
Microservices Architecture: Develop and maintain microservices using Kafka and gRPC to handle distributed data and service communication.
Cloud Integration: Deploy and manage scalable applications on Google Cloud Platform (GCP), ensuring optimized performance and security.
API Design: Build, maintain, and document APIs using GraphQL and REST for seamless integration with frontend and external services.
Agile Collaboration: Actively participate in Agile ceremonies such as daily stand-ups, sprint planning, and retrospectives to deliver on sprint goals.
Continuous Improvement: Collaborate with other team members to continuously improve code quality, system architecture, and processes.
CI/CD: Contribute to continuous integration and delivery pipelines to ensure fast, efficient, and reliable deployment cycles.
At least 4 years of experience as a full-stack developer
Experience in backend technology of Node.js
Experience with Web Front-end (HTML/CSS/JS), VueJS or ReactJS
Experience in database programming or design skills, including relational database skills (SQL, etc.) and non-relational database skills (MongoDB, Redis, Cassandra, etc.).
Excellent at coding (the code is well documented and compliant with good practices) and testing (Unit Test, Integration Test, User Acceptance Test, Automation Regression Test.)
Experience about RESTful API
Knowledge about Programing Principles, Design Pattern, etc;
Willing to learn new technology, product mind-set.
Good at English ( writing and speaking)
Experience in AWS, Google Cloud Platform, Microsoft Azure
05 working days/week (From Monday to Friday), applying flexible working hours
3 days of remote WFH per week (based on team's decision)
Lunch + Gasoline + Coffee Allowance
Health, Social and Unemployment Insurance (based on gross-based salary, according to the Labor Code) and PVI Health Insurance
13th-month salary and Performance bonus
Annual salary review
12 days annual leave plus extra 02 days of company leave
Company trips, sponsored team building, monthly Happy Hour, Sport Clubs (Soccer, Badminton, Pingpong, Yoga) and other joyful events;
A culture of relentless learning with free courses in specialized skills, soft skills, and English;
Yearly health-checkup;
Seniority benefits: allowance & PVI Health Insurance for family members
Technical-certificate bonus
Japanese-certificate bonus
Employee Referral Incentive"
zigexn-ventura:dnhcm_midsenior_php_developer2000v000006,zigexn-ventura,DN/HCM_ Mid/Senior PHP Developer~2000$_V000006,"['PHP', 'Laravel', 'VueJS']","Tòa nhà Vina, 131 Xô Viết Nghệ Tĩnh, P.17, Binh Thanh, Ho Chi Minh","Young and active environment of technical talents
Up to 18 days AL and premium health-care benefits
Career path, Recognition and reward program","Analyze system requirements, develop, and test web applications.
Ensure code quality, adhere to SOLID principles, apply design patterns, and optimize database performance.
Coordinate with Project Manager and Bridge SE to resolve issues.
Coordinate with team members to resolve technical issues.
Research and develop new technology related to the project.
Write technical documentation.
Graduated from College/University in Information Technology/Computer.
3+years of software development experience, with a focus on web applications technologies, work experience in Laravel PHP framework.
1+years experience in working with JS framework (strongly preferred with VueJS).
Proficient in software engineering best practices throughout the development life cycle (coding standards, code reviews, version control, build processes, testing, operations, monitoring, etc.).
Strong teamwork, problem-solving and good at time management skills.
Highly motivated, a ""Can do attitude"" and a product mindset.
Knowledge of CI/CD methodologies are preferable.
Knowledge of Cloud services such as GCP, AWS are preferable.
Experienced with Apache or Nginx Web Server and Docker configuration
Communicate basically in English  (writing, reading)
MacBook is provided to meet your work requirements.
Salary: Negotiable based on your skills, up to 2,000$.
Hybrid working: 2 days/ week working at office.
100% salary on 2 months of probation.
13th month salary.
15 -18 days of paid leave for employees over 1 year working.
Language support programs for Japanese, English.
Performance appraisal and salary review twice a year.
Full gross salary payment for compulsory insurance.
Awards for most outstanding individuals every quarter, every year.
Provide training for skill-up.
Regularly receive feedbacks from Leader/Manager
""6 months"" Performance Evaluation for Career Development and Goal Setting.
Salary review twice per year based on performance.
Providing Free Snacks (Fresh Milk, Coffee, Tea, Yogurt, Red Bulls, etc.)
Happy Events: Birthday, Pizza Party, X-mas, Full Moon Festival, etc.
Sports activities: Football, Table Tennis, Swimming Clubs, Badminton, etc.
Company Events: Quarterly Event, Year End Party, Yearly Company Trip and Other Occasionally Events/BBQ, etc.
Intensive events: Language Support Program, Technical certification Support Program, etc.
Bao Viet Premium Health-care packages
Annual Health-care checkup"
timo:senior_business_analyst,timo,Senior Business Analyst,"['MySQL', 'Python', 'English']","412 Nguyen Thi Minh Khai, Ward 5, District 3, Ho Chi Minh","Big chance to build Fintech system, large data
International & English environment
Apply new Tech-Stack, Technology and more","Receive requests from business stakeholders or sponsors.
Analyze business cases, impact, and resource requirements.
Ensure alignment with the right solution.
Clearly define business cases, requirements, and success factors.
Prepare for the design, development, and launch of product features.
Collaborate with designers and engineers.
Break down BRDs into smaller components.
Update as new insights or constraints arise.
Collaborate on launching and operational preparation.
Follow up post-launch, collecting insights and adoption rates
Review request for adjustment & improvement from business stakeholders or sponsors.
Proven track record in fintech or digital banking.
Ability to research, analyze, and define business requirements with clear business case, solution & success factor.
Familiarity with fintech, banking, and financial products.
Comfortable discussing both business aspects and technical details.
Understand diverse perspectives.
Translate insights into meaningful requirements.
Navigate collaboration across business & technical teams.
Work effectively with business stakeholders, engineers, and designers.
Bridge the gap between ideas and execution.
Full benefits and salary during probation
Premium health care insurance
Competitive salary and learning culture
Other benefits as per stated in Vietnamese Labor Law"
one-mount-group:senior_data_engineer,one-mount-group,Senior Data Engineer,"['Python', 'Database', 'SQL']","Tower 2 (T26) Times City, 458 Minh Khai, Hai Ba Trung, Ha Noi","Môi trường đẩy nhanh phát triển năng lực
Nơi quy tụ nhân tài người Việt trên toàn cầu
Văn hóa thành công, đề cao sáng kiến","Lead, coach and mentor a team of Data Engineers to deliver on the data and information needs of our business
Work with the scrum master, PO and team lead, to understand the backlog and priorities that need to be delivered to support business needs
Apply your deep skills and experience in modern data modeling techniques, data platforms, its components and their purpose in the overall ecosystem and architecture
Experience running large scale data crawler/ web scraping
Experience with data parsing - knowledge of Regular expression, HTML, CSS, DOM, Javascript and XPATH
Strong programming skills in Python/Scala
Must have data modeling experience (Dimensional, 3NF or Data Vault)  & Modern Data Warehouse and Lakehouse design
Experience and deep understanding of SQL and database systems
Dremio, Presto, Trino, Starburst query engines
MySQL, PostgreSQL, MSSQL, Oracle…
Dremio, Presto, Trino, Starburst query engines
MySQL, PostgreSQL, MSSQL, Oracle…
Develop, test and deploy data pipeline design, experience with ETL frameworks/tools, Airflow (or similar DAG), Spark using dbt
Experience developing on Delta Lake and/or Iceberg table formats
Work with different types of source systems sql/nosql/document-based, structured/semi-structured/unstructured, batch,near-realtime and real-time,...)
Experience with developing and deploying CI/CD pipelines
Software engineering skills, Git, IDEs
Strong business acumen, having worked closely with business
Leading a team of 2+ junior data engineers.  Coaching and mentoring them on their career progression, skills development both technical and soft skills
Experience working with teams to deliver data projects, taking ownership, responsibility and management of assigned scope
Good communication skills - verbal and written
Proactive problem solver, eye for detail, process driven
Nice to have:
Industry experience in Real Estate, Ecommerce, Logistics or experience with sales
Comprehend, speak, read, write fluently in both Vietnamese & Englis
Industry experience in Real Estate, Ecommerce, Logistics or experience with sales
Comprehend, speak, read, write fluently in both Vietnamese & Englis
13-month salary with annual performance bonus, project incentives, sales incentives (based on position)
Lunch allowance: 730.000 VND/month
Special occasion bonus: 3.500.000 - 5.000.000 VND/year
Annual leaves: Up to 20 days/year (based on levels)
Health: Social insurance, PVI premium, yearly health check at Vinmec
Vacation: 3-5 nights at Vinpearl per year (based on levels)
Education: 10% - 30% tuition fee deduction for children at VinSchool (based on levels)
Laptop, screen and other needed facilities/accounts/tools for work
Yearly salary review and promotion
Diverse career path: Management or Expert and functions rotation opportunity
Free learning sources in Udemy, Coursera, O'relly platforms; internal workshop, certification sponsorship, and exclusive mentoring from C-levels
Recognition and awards at team and organizational levels.
Open & collaborative working space foster both individual focus and teamwork activities
Young, dynamic, and collaborative working atmosphere
Unwind zones: gaming, table tennis, yoga, gyms, bath rooms, sleep corner.
Quarterly/yearly teambuilding & engaged internal events"
gameloft:game_product_manager,gameloft,Game Product Manager ,"['Games', 'Product Manager']","Pax Sky, 26 Ung Van Khiem, Binh Thanh, Ho Chi Minh","Working with a multicultural team
Hybrid work culture
Recognition and reward based on performance","Own the game in live operations as a product - including product strategy, roadmap, product delivery and performance metrics.
Collaborate with the game leadership (Producer, Design, Economy Design, Marketing...) to define the roadmap and long-term vision for the games, and ensure targets are met.
Drive the Live Operations, product & UA acquisition strategies, and help upper management level take decisions.
Collect insights and feedback from players to continuously identify opportunities to improve the game and its success.
Dynamically prioritize the product roadmap for what is most impactful for the players and the business.
Be a key contact point for external stakeholders and raise the business profile of the game throughout the whole organization.
A/B test, research and analyze data to improve overall performance and support key game decisions.
Mentor and train the product team to reach their objectives & focus on the right KPIs.
At least 2 years of experience in Marketing/Analytics/Online or Consulting, in product-oriented roles; gaming related roles are a plus.
Deep knowledge of top grossing games and F2P mechanics as a whole.
Have worked on at least 2 different tiles, one of them a Live Game operated as a service.
Exceptional analytical & data modelling skills; and full proficiency of Excel/PowerPoint.
Fluency in English, both written and orally.
Game design or game creation skills are plus.
Bachelor's degree in marketing, Economics, or a related field; Master is a plus.
Basic knowledge of programming languages is an asset (SQL, Python, R, etc.).
Be result-driven and comfortable working in a fast-paced environment.
Be able to think on your feet and highly organized.
Analyze large data sets at ease & provide actionable insights.
Be a team player with strong leadership.
Be able to negotiate and communicate in English effectively in a multidisciplinary team.
Combine creative thinking with clear data-driven decisions.
Have strong passion for video games on any platform."
scc-vietnam:servicenow_developer_mid_level,scc-vietnam,ServiceNow Developer (Mid level),"['JavaScript', 'Agile', 'Scrum']","1060 Nguyen Van Linh, Tan Phong, District 7, Ho Chi Minh","Competitive Remuneration
Performance Bonus and 13th Salary
UK/French Working Environment","Line manager in Vietnam
Operation manager in UK
Responsible for some aspects of the lifecycle of the ServiceNow platform, including implementation, configuration, and ongoing support.
Responsible for troubleshooting and resolving issues within the ServiceNow platform.
Responsible for developing and maintaining integrations between the ServiceNow platform and external systems.
Responsible for monitoring and managing platform upgrades, development, QA, and production environments.
Responsible in creating and configuring tables, forms, lists, reports, workflow editor, email notifications, and managing data under ServiceNow support & administration
Responsible for implementation, testing, and deployment of technical solutions
Engaging in testing activities
Assisting Scrum team in estimating level of effort
Assisting more junior members of the team on a daily basis
Having at least 2 years of overall IT experience which includes implementation of ServiceNow.
Having ServiceNow System Administrator Certification
Certified Application Developer
Worked on projects including Implementation, Upgrade, and On-going Support.
Experience in configuring and implementing ServiceNow solution for the client.
Experience with development and implementation of ServiceNow ITSM modules - Incident Management, Problem Management, Configuration Management, Change Management, Knowledge Management or other ITSM application.
Proactive, hungry for learning and practicing
Teamwork behaviour
A logical, analytical, and creative approach to problem
Good ability to self-study and research new technologies
Being able to communicate in English
Knowledge of CSM, ITBM, ITOM
ServiceNow Certifications and accreditations
Experience in Software Development Lifecycle and methodologies such as Scrum and Agile
Key developers of projects"
